run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss,metrics.test_acc,metrics.train_time,metrics.val_acc,metrics.test_loss,metrics.train_acc,metrics.avg_time,metrics.val_loss,metrics.best_acc,params.interpolation,params.model,params.kernel_size,params.lr,params.evaluation,params.data,params.seed,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type
15a3610985594d2084315fba70f01634,7,FINISHED,./mlruns/15a3610985594d2084315fba70f01634/artifacts,2022-08-01 19:30:17.888000+00:00,2022-08-01 19:30:39.130000+00:00,0.005884162476933,17.36111111111111,0.1136206602677702,99.30555555555556,10.16527545452118,100.0,0.1375433690845966,0.0333639669212667,99.47916666666669,bicubic,standard,7,0.001,1,emoji,40,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
1dc23e4329644e818ad1c9adfcc9d221,7,FINISHED,./mlruns/1dc23e4329644e818ad1c9adfcc9d221/artifacts,2022-08-01 19:29:55.152000+00:00,2022-08-01 19:30:13.178000+00:00,0.0194420854095369,12.239583333333334,0.1136003481224179,99.13194444444444,8.919657740328047,100.0,0.1516437059776349,0.0439975231678949,99.30555555555556,bicubic,standard,7,0.001,1,emoji,39,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
47a0d03adbfc4cf89e363690d08fb2e8,7,FINISHED,./mlruns/47a0d03adbfc4cf89e363690d08fb2e8/artifacts,2022-08-01 19:29:38.300000+00:00,2022-08-01 19:29:50.692000+00:00,0.0296191577152866,16.40625,0.1153545370325446,98.95833333333331,4.988995608356264,100.0,0.1611970968012298,0.0597582023280362,99.13194444444444,bicubic,standard,7,0.001,1,emoji,38,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
3a564fe61cb54569867f75a7835c40d7,7,FINISHED,./mlruns/3a564fe61cb54569867f75a7835c40d7/artifacts,2022-08-01 19:29:14.873000+00:00,2022-08-01 19:29:33.231000+00:00,0.0073203655063278,17.1875,0.1130440928973257,98.09027777777776,11.088243504365286,100.0,0.1439037163252547,0.05485690755692,98.26388888888889,bicubic,standard,7,0.001,1,emoji,37,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
510c20c05fc64ace8efc3da52bec7035,7,FINISHED,./mlruns/510c20c05fc64ace8efc3da52bec7035/artifacts,2022-08-01 19:28:51.881000+00:00,2022-08-01 19:29:09.882000+00:00,0.0097034432627778,21.09375,0.1146859209984541,99.47916666666669,7.812196344137192,100.0,0.19042622735922,0.0327485245846522,99.47916666666669,bicubic,standard,7,0.001,1,emoji,36,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
471ad76239364ee5ba9ad8a55812bfec,7,FINISHED,./mlruns/471ad76239364ee5ba9ad8a55812bfec/artifacts,2022-08-01 19:28:25.692000+00:00,2022-08-01 19:28:45.077000+00:00,0.0105359019524055,21.18055555555556,0.1184282838366925,99.30555555555556,8.831716557343801,100.0,0.150253584747317,0.0335937756333603,99.30555555555556,bicubic,standard,7,0.001,1,emoji,35,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
6714c9c2634e427a88b3b1a542adfa81,7,FINISHED,./mlruns/6714c9c2634e427a88b3b1a542adfa81/artifacts,2022-08-01 19:28:07.951000+00:00,2022-08-01 19:28:21.218000+00:00,0.035508792899135,18.663194444444443,0.1178965782746672,98.78472222222224,5.618774927324719,100.0,0.1604063019363416,0.0570518281698847,98.95833333333331,bicubic,standard,7,0.001,1,emoji,34,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
07b35f4c7ef144a798aacc274f35b905,7,FINISHED,./mlruns/07b35f4c7ef144a798aacc274f35b905/artifacts,2022-08-01 19:27:49.472000+00:00,2022-08-01 19:28:03.480000+00:00,0.0441395515420784,16.40625,0.1163606075569987,97.22222222222224,8.10287121269438,99.47916666666669,0.1588753038453624,0.089789044086097,97.74305555555556,bicubic,standard,7,0.001,1,emoji,33,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
6fefa4e524fa4e76b8945172634be3e4,7,FINISHED,./mlruns/6fefa4e524fa4e76b8945172634be3e4/artifacts,2022-08-01 19:27:27.616000+00:00,2022-08-01 19:27:45.321000+00:00,0.0263327078428119,16.927083333333332,0.1170470840297639,97.91666666666669,7.07563994328181,99.82638888888889,0.1570512982531605,0.0792499080610771,97.91666666666669,bicubic,standard,7,0.001,1,emoji,32,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
6b816319b38f4555969038b90061de11,7,FINISHED,./mlruns/6b816319b38f4555969038b90061de11/artifacts,2022-08-01 19:26:57.929000+00:00,2022-08-01 19:27:22.966000+00:00,0.0068865192685431,12.413194444444445,0.1169987241737544,99.47916666666669,11.10975495311949,100.0,0.1424050225759856,0.0272507151174876,99.47916666666669,bicubic,standard,7,0.001,1,emoji,31,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
